We were placed in a relatively big room in general hotel standard with big bathroom! The entire room is well lit and spacious! A full wall of window except that ours is facing an airport. There are up to date control gadgets and switches for lightings and a giant 63 inch TV. There is also a buit-in TV in the bathroom mirror. We were impressed indeed. The common areas were clean and well maintained also. We had a great stay!,40
"I wanna say thank you to everybody, all the staff is simply amazing, if you don’t go there you can’t release how they are! Every single thing is in right way, nothing is casual and they do all they can to see you happy; the swimming pool was closed, well no problem, or the other in Macao center is available or they had gave to me the free entrance to the SPA! They don’t want to see you in bad mood. The food, the breakfast, buffet, all it is simply amazing. Customer care and problem solving are strong points of this place. THANK YOU❤️",50
We stayed for 2 nights and everything was excellent. Staff can communicate very well in English. Housekeeping service is very good. Very clean hotel. Very accommodating staff. Delicious breakfast buffet. Cable car was amazing :),50
It's a must see place in Macau even if you are not staying in the hotel. There is a free cable car ride going into the hotel. The place is beautifully decorated like a palace and there are good choices of things to eat and take pictures.,50
"Casual dining, budget friendly restaurant!! Great quality of food (photos attached). Staffs are service oriented and friendly!!! Highly recommended!!! The spritzer is a little bit strong but I have been told by the staff. ",50
"Hotel room are really badly designed, looks luxurious at first look, but really designed by someone who lacks taste.  Its nothing compared to Wynn in Las Vegas.  Staff was average, restaurants really average as well.",30
"This is a very playful hotel full of joys, beauties and surprises, not only the free cable cars, beautiful water dancings, but also flowered artworks and friendly service. Even only to take cable cart for dinner at the restaurants besides the pool with water show had been apealing enough.",50
"We first had a good impression on the hotel as we came for a special occasion.I was almost planning my next visit. However, It was ruined a bit when we were told to pay MOP1085 for an hour late checkout later the day. I was Wynn insider member and supposed to get 2pm late checkout. Since I knew we’d stay up late, spend some night times downstairs or in casinos. Therefore, I did want to get some rest in the room after breakfast which was half an hour queuing at Fontana. Unfortunately I couldn’t get a room through the hotel website while the other online travel agencies still have plenty of rooms of your hotel available (that’s weird as they REALLY have MANY rooms available at the time of booking). I had to book the hotel room through one of the agencies at last minute. When I…",10
"No prob for its location, since the shuttle bus is frequent. Perfect view from room. Makes u dont want to leave your room. The ropeway is free and the water view is amazing. Esp at night. The service itself is top notch. U will be treated like the king and queen for a day. The breakfast is so good.  I really regret that i didnt book the dinner buffet with a fountain view. It get full quickly. During my visit phillipe was super friendly and informative.  And also louis who assisting us to our room. Thankyou wynn palace for the warm hospitality. We really enjoy our stay.",50
"Great expectations can lead to great disappointments. It may be because of Chinese New Year's Day, but there are too many people. It was a nonsmoking room, but the smell of cigarettes in the room was very unpleasant.",30
"When we had some fun inside the casino at midnight (sic bo and baccarat) around 3 hours, 2 of the casino officers came into us and offered us 3 free rooms for one night staying in Wynn Palace Hotel! (we’re 5 of us)  Pros: -The room was too huge especially in Macau’s room-size hotel 😂 -A very comfortable king-size bed 👍 -4 bottles of mineral water provided daily for complimentary service 😘  We enjoyed our staying in Wynn Palace!! We had some fun too inside the casino!!  Food’s taste and service at Pronto Cafe was amazing 🥳  PS: 1100, 1712, and 1717 was our room number",50
"My wife and I were staying here as part of an extended honeymoon. The staff at the Wynn Palace were great in providing us with an upgrade. We stayed in the parkour suite which was the most amazing suite/room we have stayed in. The room was remarkable and oozed class and sheer opulence. However, it didn’t end there - the service we received from the staff at Wynn Palace was even better. The small touches after our room was cleaned - always brought a smile to our face. My glasses were left in the bathroom and we would be pleasantly surprised to find a lens cleaner would be left next to them and my earphones would be placed in a small pouch to ensure they weren’t misplaced. My wife and I would like to say a big thank you to all the staff at Wynn palace especially Moon for providing…",50
"I think staying at Wynn palace hotel was better than Las Vegas. Even though I didn't go casino, Every service was satisfactory. Complementary cable car was great, foutain was best thing ever in Asia, I think.",50
"The hotel is amazing. All the staff are friendly and helpful. Wonderful fountain view, luxurios and spacious room, room service is beyond expectation. Best hotel I have ever stayed in. Highly recommend!!! ",50
"I visited Macau for the first time, and it was so great and comfortable to stay at the hotel with my family. In particular, my family was served by all kind staffs working there. So, I'll recommend it to my friends who intend to have a trip to Macau.",50
"This is the best time in my trip. With fontine show and skycab is the best. If there is some not for pool time. it would be the best hotel, i think so. And there is only one macarons to 2people, and another room is two macarons for 2people. If you correct about this, it will be great",40
Excellent service from entry to departure by staff. Always a smile to customers and eager to help and support. A place travelers should stay at least once to enjoy their 5-6 stars service and accommodation. This place displays luxury in all aspects.,50
wynn palace was nice about everything and I wanna go again. I was thanksful about cleanless nevertheless it was very night. every person was very kind and I was very happy korean staff is there. shuttle bus is also good,50
A very palatial place and the most wonderful facilities and ambience totally ruined by rude and arrogant staff!!!  The only two staff I would recommend is Britney and Patrick in reception!!!   The room was upgraded to a parlor suite and that was pure bliss.... Great property but need to work on your software... And unfortunately that's what counts... The people working to deliver that service.  Pics attached. ,10
I have stayed many times at Wynn Las Vegas but Wynn Palace really takes it to another level. Everything from the time you enter to leave is just perfect.  The food at the Fontana buffett is some of the best I have tasted.,50
"We had a lovely 2-night stay.  Everything was delightful -- the room, check-in and check-out process, pool, SW Steakhouse, and shopping.  The service throughout the hotel was outstanding, and the hotel is just gorgeous.  We enjoyed the Sky Cab and the watershow too.  We also visited the other Wynn hotel in Macau and had a fabulous dinner at the Ristorante il Teatro with a table near the window overlooking the water.  The watershow there is fabulous, even better than the one at Wynn Palace.",50
The place is so nice and luxury. The bed very comfort.  You can ride the cable car for free. ( Fyi there were cable car as a facility hotel for the guest)  Here you can find the casino at ground floor and many store and restaurant.,50
You have to take the cable car to reach the mail entrance of this hotel from main road. Best in house shopping mall with international brands. Big casino hall. Very well decorated and warm welcome by hotel staff.,50
"We have just left this hotel on 29 Dec 2018, having stayed for 2 nights and it was without doubt, the best hotel we’ve ever stayed in. Ever. Anywhere.  First of all, when travelling to Macau...we flew from Europe to Hong Kong airport. Without going through we immigration, we booked the Cotai Water Jet ferry which leaves from the airport to Macau. You do not collect your bags at baggage reclaim. The ferry staff do that for you and transfer them to the ferry and so the next time you see your bags that you checked in with the airline at your point of origin, is in Macau. It sounds dodgy, but it went seemlessly and we collected our heavy luggage in the Macau ferry terminal, or should I say, Taipa terminal. From there, you get on a complimentary hotel coach straight to the Wynn…",50
"My background is architecture, so my visit was more about seeing the design, amenities, art, finishes, and general layout It was also of interest to see how it compared with the Wynn in Las Vegas, USA. Steve Wynn was among the first to seriously bring high quality art to gaming venues and is great business genius as well. I was not disappointed (ok, the fantastic waterworks are a little bit more grand in LV but this was very good). Just really loved all the things related to the architecture and furnishings. Spent time in the gaming areas, restaurant, and the other rotunda attractions - wow, just fantastic. I love the attention to detail and the great taste in finishes and materials along with the design variety and adjustments to different functions. Although the public is…",50
"We had an incredible 2-night stay at Wynn Palace. Simply perfect. They upgraded us to the Parlor Suite (given my hotels.com gold status) which is probably most beautiful hotel suite I’ve ever stayed. The spa is unbelievable—I will fly back to Macau just to get the massage and use their amazing spa facilities. All the meals we had at the hotel are delicious and reasonably priced for the hotel of this caliber, especially Mizumi (thanks again RJ and chef Yasuda san!) I’ve stayed at Wynn Las Vegas multiple times but this hotel (albeit smaller in size) set the bar really high. All of the staff from the VIP registration to bell attendants are really helpful and courteous. We were also allowed a late check-out at 2:30 pm just so we can make the use of the free spa pass! And they booked…",50
"Wynn Palce was the best hotel to us. This hotel was very luxury, beautiful and convenient. Location was good as well. I hope to stay in this hotel when I visit Macau again.: )Thank you for all staffs!!",50
