c50443,s4,Staff were not proactive in serving,[Staff][+],,,,,,,
c60010,s1,"The room is very spacious and comfortable with living area, bed area, closet and the bath room is amazing",[room][+],[living area][+],[bed area][+],[closet][+],[bath room][+],,,
c60013,s7,The room is spacious and comfortable enough and the view is one of the best in Macao I am sure,[room][+],[view][+],,,,,,
c50030,s1,"The first thing I noticed about the Sheraton Macau, and Taipa Island in general, is the shear size and awe of everything",[size][0],,,,,,,
c50114,s2,"The recent closure of the Sheraton Club has made the stay, especially for Platinum and loyal guests a big nightmare",[Club][-],,,,,,,
c50103,s5,the manager actually feel like is okay without showing any apologize,[manager][-],,,,,,,
c50747,s9,How wrong I was as the room was so ORDINARY,[room][-],,,,,,,
c50109,s2,One of the bell boy doesn__ seem helpful at all,[bell boy][-],,,,,,,
c50178,s9,No handle bar,[handle bar][-],,,,,,,
c4165,s8,"Swimming pool was closed, what a drag",[pool][-],,,,,,,
c50129,s5,"No, I won't stay in this hotel again",,,,,,,,
c45000024,s4,The in room dining took the cake for being the worst I had the pleasure of experiencing in many years,[in room dining][-],,,,,,,
c50412,s4,Also the service is far below the other hotels,[service][-],,,,,,,
c50728,s5,"We were told their free shuttle service to Macau island starts about 11am, which is too late by my standard, would be better if it can be slightly early",[shuttle service][-],,,,,,,
c80006,s3,All the room attendants are very well trained,[room attendants][+],,,,,,,
c50302,s9,There are lots of dirts on the carpet and the bathroom was wet like someone just had a shower,[carpet][-],[bathroom][-],[shower][0],,,,,
c50055,s1,"The staff is great, very helpful",[staff][+],,,,,,,
c88,s3,staff from Phillipinos were great,[staff][+],,,,,,,
c13105,s3,Service-wise generally the staff was good but for a few which can spoil the stay,[Service][+],[staff][+],,,,,,
c20410,s8,"Delicious and fresh food Free A4 photo , a sorvenir from Venetian to guests  Quiet  Sun shines into my room ,  greats me every morning",[food][+],[room][0],,,,,,
c7470,s9,"After I enjoyed a relaxing Shine spa,  i was resting in my room.",[spa][0],[room][0],,,,,,
c45000000,s5,"The staff didn't offer me to switch to another room, my whole family has suffered the bad smell for 3 hours until the smell gone",[smell][-],[smell][-],,,,,,
c18666,s1,"Really this is one whole package entertainment hotel, casino, shopping centre, restaurant, sport center, arcade",[casino][0],[shopping centre][0],[restaurant][+],[sports center][0],[arcade][0],,,
c50605,s4,"However, this year my disappointment was on dining",[dining][-],,,,,,,
c50272,s3,We waited for about 15 minutes for a shuttle bus to get to the hotel,[shuttle bus][0],,,,,,,
c67,s3,"The rooms are large, the hotel is walking distance to several other 5-star properties and close to the World of Dreams that has the Water Show",[room][+],[location][+][u],,,,,,
c21445,s3,"My wife and I check-in this hotel on Friday, and it takes two hours to get our room",[check-in][-],,,,,,,
c50045,s2,"A horrible smell exists in all carpetted areas, from the lift to the corridor and then the rooms, which can only be described as a mix of old smoke and bodily fluids like vomit and urine",[smell][-],[lift][-],[corridor][-],[rooms][-],,,,
c63,s6,The gym was nice and quiet too with many machines available,[gym][+],[machines][0],,,,,,
c50131,s5,I went to the casino for a couple of hours to avoid the check in queues and even then I had to wait in line for 40 minutes when I lined up at around 4,[check in queues][-],,,,,,,
c3543,s9,"The Grand Club was amazing for both breakfast and happy hour, and had', '_'",[grand club][+],[breakfast][+],[happy hour][+],,,,,
c2,s11,The check in timing is pretty strict though,[check in][-],,,,,,,
c50351,s4,The smell of the paint the dust and even coming into the room so now I'm having a really BAD allergy (at least give us some notice instead of killing me this way) not to mention that my brother brings his 10months daughter here with us ,[smell][-],[room][0],,,,,,
c6875,s7,"All the neighboring hotels have interconnected lobbies and walk through shopping arcades, so bring your comfy shoes to walk the distance",[lobbies][+],[shopping arcades][+],,,,,,
c154,s7,So I requested to change the room successfully,[room][0],,,,,,,
c50602,s11,You asked for a NON-Smoking room,[NON-Smoking room][-],,,,,,,
c50257,s5,"There are staff around however they are unable to provide any resolution options , which I end up skip the breakfast and leave straight to pier",[staff][-],[breakfast][0],,,,,,
c50074,s5,Toiletries (toothbrushes) were given for 2 pax instead of 4,[Toiletries][-],[toothbrushes][-],,,,,,
c50695,s3,We have enjpyed the club floor at pther hotels during our travels but we both felt that it was not worth the extra money at the Sheraton,[club floor][-],[money][-],,,,,,
c50153,s9,Scuffed walls and stained carpets,[walls][-],[carpets][-],,,,,,
c50588,s4,"It was a slow service to order food to pool area, drinks took borderline 15minutes and pool snacks about 40 minutes",[service][-],[food][-],[pool][-],,,,,
c50117,s2,"For check in, I showed passport then need wait 30min until receive room key",[check in][0],[room key][0],,,,,,
c50186,s10,Try the food hall in the Parisian or Venetian,[food hall][0],,,,,,,
c20062,s3,"2nd tip is this, the food at cafe' deco is horrible, i can't believe a 5 star hotel serves that kind of food",[food][-],,,,,,,
c50745,s8,The staff should consider to provide finger sandwiches ,[staff][-],,,,,,,
c19273,s4,"It allows us to get to use the facilities before the official check in time , which we can fully utilize the limited time we stay in Macau",[facilities][+],[check in][0],,,,,,
c50461,s1,"Need to line up an hour for check in, staff service was terribly slow and the worst was the staff even made an error on written down room no to us",[check in][-],[staff service][-],[staff][-],[room][0],,,,
c1393,s8,All in all an average stay,[stay][-],,,,,,,
c50094,s6,"the line for breakfast took at least 30 mins which was insane, one really positive credit though, for the staff member LANCE",[line for breakfast][-],,,,,,,
c50075,s3,"After standing in the check-in queue for over 45 minutes, only 1 room was ready, despite it being after check-in time and having booked weeks in advance",[check-in][-],,,,,,,
c60129,s9,Using the Spa was just icing on the cake and so relaxing,[Spa][+],,,,,,,
c1191,s10,The hotel also locates close to the major landmarks in Macau,,,,,,,,
c50398,s2,"When I arrived, they check in area had a very long queue",[check in area][-],,,,,,,
c45000014,s4,"example, there was not usb charging socket in room, and the hotel was nice enough to offer adapter for it, yet, when you plugged the usb charging cable in, it failed to fit into the socket on wall",[usb charging socket][-],[room][-],,,,,,
c50066,s6,"After they left, the toilet roll holder broke and the whole stand fell upon which the plumber came and sorted the issue",[toilet roll holder][-],,,,,,,
c60039,s7,"The only downside I found is that there is no dedicated restaurant for western breakfast, so in-room dining / room service is the only option",[restaurant][-],[western breakfast][-],,,,,,
c14684,s8,The bedroom was clean and really nice,[bathroom][+],,,,,,,
c50609,s8,Cons Lack of reasonably priced restaurants,[restaurants][-],,,,,,,
c50473,s3,"Two years ago while I stayed in this hotel, I was mad by the poor services, no invoice after a month, wrong billings and etc",[services][-],,,,,,,
c50020,s7,"The check in was just underwhelming, no welcome note from management with snacks in my room, and again, the view and room, as basic as can be",[check in][-],[welcome note][-],[snacks][-],[view][-],[room][-],,,
c80069,s6,The food in the restaurant was great,[food][+],[restaurant][+],,,,,,
c50675,s6,I was missing free wifi,[wifi][-],,,,,,,
c50724,s3,"Most staff cannot speak English or Cantonese, difficult to communicate",[staff][-],,,,,,,
c6664,s6,We had a very memorable holiday in this hotel,[experience][+][u],,,,,,,
c50378,s9,Children's room service food inedible,[service food][-],,,,,,,
c50091,s5,There was a broken zip on the floor which my child found - it__ small and sharp; this will be very dangerous if she swallowed it ,[zip][-],,,,,,,
c50703,s4,We got upgraded to a great suite,[suite][-],,,,,,,
c50302,s6,The queues are crazily long and the lobby was filled with customers,[queues][-],[lobby][-],,,,,,
c45000012,s2,"Check in was very slow, the staff checking us in also spoke quietly on his radio when reporting the condition of the room I would be staying in, this was suspicious and later when arriving in the room I connected the dots",[Check in][-],[staff][0],,,,,,
c50363,s4,"Second, booking 2 non smoking rooms, but arranged 2 smoking rooms",[non smoking rooms][0],[smoking rooms][-],,,,,,
c1393,s1,Over priced for the quality and service you would otherwise get at the top end hotels sub as The grand Hyatt,[quality][-],[service][-],,,,,,
c50541,s7,There was also a lack of dining variety at this huge hotel,[dining variety][-],,,,,,,
c80034,s3,The room is so big that it feels like an expensive home!,[room][+],,,,,,,
c18,s8,"The breakfast choice is fine: western, Chinese, a little corner for gluten free",[breakfast choice][0],,,,,,,
c35000019,s2,"Firstly, there was no free wifi inside the room, I found it ridiculous in this day and age",[wifi][-],,,,,,,
c50249,s4,"Check in on 21/12/16 3 - 4 pm at the SPG counter, the staff who serve us very good but forget her name",[staff][-],,,,,,,
c50216,s3,"On our first night, we found one of the main ceiling lights couldn't turn off in the room so my mum had to sleep with it on",[ceiling lights][-],,,,,,,
c60055,s3,The hotel is just unbelievable When you arrive you feel that starting from the first step through the hotel door to the lobby for check inn to the stunning room,[door][+],[lobby][+],[check in][+],[room][+],,,,
c50160,s3,The check in experience was horrendous and actually had me near tears by the time everything was finished,[check in][-],,,,,,,
c45000015,s2,There was also a large mosquito flying around in the room after we checked in,[mosquito][-],[room][-],[checked in][-],,,,,
c50145,s2,"The water in the pool was murky and uncomfortable, the walkway along the swimming pool was narrow to walk",[water in the pool][-],[walkway][-],[swimming pool][-],,,,,
c80064,s3,"staff were very attentive, polite, and friendly",[staff][+],,,,,,,
c50349,s8,Room service is very courteous and polite,[Room service][-],,,,,,,
c50363,s5,"Third, some bathroom amenities were missing",[bathroom amenities][-],,,,,,,
c50302,s4,The check in system is lengthy and messy,[check in system][-],,,,,,,
c50332,s1,We checked in on the Club floor which was fast and easy,[checked in][0],[Club floor][0],,,,,,
c50212,s3,Asked to come back to check in 3 times (and SPG members) because it was fully booked,[check in][-],,,,,,,
c60034,s8,Food was very good and abundant pottion were served,[Food][+],,,,,,,
c60151,s1,"what can you not say about this hotel,  We have stayed at many great 5 star hotels around the world, Peninsulars, orientals, etc, but the service in this hotel left them in a wake",[service][+],,,,,,,
c50378,s2,"Rooms are worn out, smudges on the wall and had stale smell to them",[Rooms][-],[wall][-],[smell][-],,,,,
c94,s4,Free WiFi  The bad,[wifi][-],,,,,,,
c50378,s3,Even though the family rooms were designed more for families with children we found that the room lacked the amenities for them,[family rooms][-],[room][-],[amenities][-],,,,,
c50205,s6,Minibar was EMPTY,[Minibar][-],,,,,,,
c50324,s3,"Firstly, the front-desk staff informed us that purchasing food vouchers for the hotel restaurants at the front-desk would be cheaper than paying at the restaurants (even with the SPG member discounts)",[front-desk staff][0],[food vouchers][0],,,,,,
c50119,s1,Very bad service at thin__heraton_,[service][-],,,,,,,
c20,s2,The room and bed were very and the hotel facilities including the pool were excellent,[room][+],[bed][+],[pool][+],[facilities][+],,,,
c50299,s2,"First, the checkin experience was long, so long",[checkin][-],,,,,,,
c50133,s5,I thought most people book a hotel thru travel agency like Expedia,,,,,,,,
c80022,s1,"Was satisfied with literally Beautiful interior, nice furniture, warm greeting and service",[interior][+],[furniture][+],[greeting][+],[service][+],,,,
c50268,s7,"Eventually, I saw a minibus with Sheraton logo on it(as well as other hotels like Conrad)",[minibus][-],,,,,,,
c50135,s5,Not sure is it a real Sheraton standard,,,,,,,,
c50185,s5,The elevator is really a mess,[elevator][-],,,,,,,
c94,s9,The Guest Service number is frequently not picked leaving you more frustrated ,[guest service][-],,,,,,,
c5653,s4,My book is free breakfast and free access to club lounges but the Reception will push you to have your breakfast at Bene which is very bad food,[breakfast][0],[club lounges][0],[Reception][0],[breakfast][0],[food][+],,,
c50595,s4,"You make your own way to the elevators, no bell boy carries your bag or guides you in the right direction and it would be quite easy to get lost, this place is massive",[bell boy][-],,,,,,,
c17523,s2,This hotel offer you a very huge room and luxury life,[room][0],,,,,,,
c60115,s7,At all times the service was excellent,[service][+],,,,,,,
c9385,s5,istayed on the club floor whichwas simply amazing and the lounge altho being quite full in themorning for breakfast we were given vouchers for another restaurant which i foundto be good,[lounge][+],,,,,,,
c60056,s2,"The Spa was Amazing , The Staff at the Altira Spa will Pamper you , i am sorry but i should appreciate the way the staff handled us , unfortunately i dont remember the names but the hotel will certainly would have a record of who i am talking about, i was so Relaxed that i just remember that both the staff was from phillipines ",[Spa][+],[Staff][+],,,,,,
c50001,s4,security personnel is not seriously doing their job,[security personnel][-],,,,,,,
c7544,s8,Overall a great experience,[experience][+],,,,,,,
c50409,s4,"Very disappointing service I hope Sheraton to improve their service level, therefore I have to give them only 2-star",[service][-],[service level][-],,,,,,
c50559,s10,The worst event so far is I was not allowed to order room service ,[room service][-],,,,,,,
c50502,s8,Housekeeping did not tidy up toiletries at shower area 2 days in a row,[Housekeeping][-],[toiletries][-],,,,,,
c19138,s7,"The rooms are huge & clean, but somehow technology is missing",[rooms][0],,,,,,,
c50533,s4,Macau Cotai is in our opinion overpriced for what it offers,[overpriced][-],,,,,,,
c50703,s5,It was very comfortable but the decor was really tacky,[decor][-],,,,,,,
c5909,s1,"Hi All  , I have experience staying at this hotel Sheraton Macau on 8 Aug  and  get the problem with my group 1 person get the worst sicknes and finally die in the hospital",[experience][0],,,,,,,
c1746,s4,"Clean room, comfortable king bed *Spacious and clean bathroom, features separate shower (none of that standing-in-the-bathtub nonsense) and toilet",[room][0],[bed][+],[bathroom][+],[shower][+],[toilet][+],,,
c50648,s7,The staff didn't even apologize for making us wait,[staff][-],,,,,,,
c800005,s4,What's the point for me to reply your email then? I think your hotel need to strengthen communication between departments,[communication][-],,,,,,,
c11507,s1,There were only 5 people handling the check in counters so it took a while,[check in][0],,,,,,,
c50565,s6,I just feel so disappointed by being denied such simple request from the staff,[staff][-],,,,,,,
c19713,s5,"relaxing atmosphere with a false sky canopy overhead,the place was just  magical",[atmosphere][+],,,,,,,
c50728,s8,"I also found their pricing a little steep, at the price we paid, we probably could have gotten a better deal nearby",[pricing][-],[price][-],,,,,,
c80059,s1,This hotel is sitting in an amazing location upon arrival the staffs were very helpful and greet you in a Thai culture way,[location][+],[staffs][+],,,,,,
c50478,s4,"Staff were great, transportation from the ferry port was easy, never had to wait long for taxis, this place is great of all you want to do is gawp, gamble or shop",[Staff][-],,,,,,,
c60148,s1,"I am the tourist from Hong Kong and my boyfriend chose Altira as for our accommodation in Macau~  Altira's staff has a high quality of service, they are really helpful and thoughtful, sometimes even humorous",[staff][+],[quality][+],,,,,,
c2509,s3,We have a really good relaxing time and the hotel never forgot our wedding anniversary,[time][+],,,,,,,
c9141,s3,"when we back to room there is bottle wine n amenity on the table for celebrating our anniversary, i really felt sweet and touching",[room][0],[amenity][0],,,,,,
c50588,s3,Just poor design really,[design][-],,,,,,,
c50142,s2,Check in was done in the Club Lounge on the 4th floor instead of the main lobby which was less crowded but then the walk from the lobby to the Lounge took 10 minutes with a high chance of getting lost since the it was located amongst a spread of conference rooms and was not very clearly indicated,[Check in][0],[Club Lounge][0],[main lobby][-],[lobby][0],[Lounge][0],,,
c2090,s6,My husband and I wondered why Conrad Macao hires someone who is so inexperienced and with such poor manner,[staff][-][p],,,,,,,
c50464,s1,Thank you for Sheraton Macau giving me such a 'extremely terrible' experience to enjoy a 5 star  hotel service,[experience][-],[service][-],,,,,,
c60004,s4,"I would like to thank the Guest Relations Team, specially Melanie and Laura, they stayed connected with me prior to our arrival in preparing the whole celebration details for me and my girlfriend including a delicious cake, champagne and even Ritz Carlton lion plush embroidered with our names  I was blown away by their level of care and customer service",[Guest Relations Team][+],[customer service][+],,,,,,
c45000036,s3,As we arrived the hotel their were so many people quing to check in,[check in][-],,,,,,,
c45000015,s7,Overall the service and room is not up to standard,[service][-],[room][-],,,,,,
c50016,s1,Was very disappointed with Sheraton service,[service][-],,,,,,,
c60007,s3,The room was larger compared to most hotel rooms in Macau,[room][+],,,,,,,
c35000019,s5,"Thirdly, we found hair in both of our plates during breakfast and we were having a different dishes",[breakfast][-],[dishes][-],,,,,,
c50053,s2,"Check in still need to wait for more than 20 min to queue and even its your turn, the never ending typing of the Front desk staffs made the whole process up to at least 30 more mins",[Check in][-],[Front desk staffs][-],,,,,,
c10870,s6,"During stay: The decor of the hotel, the room (got a free upgrade to the 29th floor), shopping mall, food corner and view were nice, but for me it wasn__ that impressive (as I have been to Paris and the real Eiffel Tower)",[decor][+],[room][+],[upgrade][+],[shopping mall][+],[food corner][0],[view][+],,
c3526,s5,Staff were very courteous and helpful,[Staff][+],,,,,,,
c9867,s10,Ambience of the hotel interiors superb,[ambience][+],[interior][+],,,,,,
c50222,s1,Poor attitude at the counter for gold/platinum members I didn't ask for or think of an upgrade at all so my comment is not related to any free upgrade request,[counter][-],,,,,,,
c50347,s15,"The front desk staff didn't even ask if I need a receipt, after I paid,_",[front desk staff][-],,,,,,,
c60157,s11,The steam and sauna and Jacuzzi in the changing room worth a visit~!  The breakfast we had inroom is very nice,[steam][+],[sauna][+],[jacuzzi][+],[changing room][+],,[breakfast][+],,
c7201,s9,The whole ambiance just feels odd,[ambience][-],,,,,,,
c50676,s8,"My only negative feedback here is the breakfast, I was allocated to the Caspian Room on the 4th floor",[breakfast][-],,,,,,,
c50147,s4,We were really disappointed,,,,,,,,
c50603,s6,"The robe was put where my husband left that morning, which was on the chair",[robe][-],,,,,,,
c35000024,s1,"We thought that the Conrad Hotel was a luxurious 5-star hotel in Macau but to our surprise, the hotel facility/service was below that standard",[facility][-],[service][-],,,,,,
c50282,s3,Room are decent size but quite run down and quite dim,[Room][-],,,,,,,
c50250,s2,"But upon entrance, we were dismayed that the Lobby was packed and crowded and there's no lounge area for women nor elder tourists to sit while their companion is on the longest que to get checked in",[entrance][0],[Lobby][-],[lounge area][-],,,,,
c50147,s3,"I booked Club Level as an extra treat so imagine our surprise when upon arrival, they informed us that the Club Lounge was closed",[Club Level][-],[Club Lounge][-],,,,,,
c50135,s3,"They only care about the casino business, their English is bad, finally, I checked in, the room still ok, but the internet is slow",[casino business][-],[checked in][-],[room][-],[internet][-],,,,
c18346,s1,"Mcsorleys pub very disappointing, the breakfast was awful",[breakfast][-],,,,,,,
c50120,s3,"Today when I was checking out, the staff was so confused",[checking out][0],[staff][-],,,,,,
c50643,s4,The phone doesn't work and there are no pay per view movies even though they installed an inbuilt Bose surround sound system with a 57 inches TV inside the suite,[phone][-],,,,,,,
c50414,s7,That the lobby has no charm as it is permanently overrun by game machines ,[lobby][-],,,,,,,
c50147,s5,"Alternative arrangements were made but we really didn't care for the large, noisy atmosphere of Xin",[atmosphere][-],,,,,,,
c50008,s2,And shopping though the prices are twice as high for brand names than anywhere else,[prices][-],,,,,,,
c63091,s3,There is limited seating area in the main lobby so our parents have to stand for an hour while waiting for us to check in,[main lobby][-],[seating area][-],,,,,,
c50214,s7,"I told it's not about noise, it's about safety and cleanliness, it is because after I back from swimming pool, several workers are in the corridor and they have come to my room mistakenly",[safety][-],[cleanliness][-],[swimming pool][0],[corridor][-],[room][-],,,
c50281,s6,Staff were helpful and everything seemed to work,[Staff][+],,,,,,,
c50214,s5,"I told her it is a maintenance, the brick was broke on the floor and dust is full of the corridor",[floor][-],[corridor][-],,,,,,
c50171,s1,"We arrived around 4:30pm, there was a super long queue",[queue][-],,,,,,,
c80058,s3,And I am totally taken by the services Banyan Tree Macau had to offer,[services][+],,,,,,,
c60136,s2,"It has a great sea view, conveniently located near all the attractions",[view][+],,,,,,,
c50222,s2,"Amazing slow, yes, I don't know what the staff are doing  Careless and heartless",[staff][-],,,,,,,
c11,s5,The room was a lovely size and very clean,[room][+],,,,,,,
c50714,s8,"First, I don't like the breakfast set-up, due to high occupancy it was set in a ballroom, which made me feel no privacy at all",[breakfast set-up][-],,,,,,,
c4507,s1,It was a wonderful new year stay with the family at the hotel,[stay][+],,,,,,,
c50666,s2,Maybe it's the gambling environment that makes all staff so disinterested and slow to act,[staff][-],,,,,,,
c19,s8,"Thats why, going to our suite was hard and loong",[suite][0],,,,,,,
c50301,s2,"Crowded with long queues all the time, I have to queue all the time like check in, waiting for taxi",[queues][-],[check in][-],[taxt][-],,,,,
c50472,s7,"Also,unlike Galaxy the bus connections were limited",[bus connections][-],,,,,,,
c50103,s6,SPG member exclusive area was used by everyone without any management,[member exclusive area][-],,,,,,,
c50163,s2,called several times for towels which never  came called for extra bed which never till 3 am in the morning and above that staff is also very rude,[towels][-],[bed][-],[staff][-],,,,,
c50129,s2,"Read a few good reviews and decided to book this hotel, but I was wrong",,,,,,,,
c50197,s2,The lobby is too crowdede and most of the staffs do not speak english,[lobby][-],[staff][-],,,,,,
c50178,s12,We finally found a table but was next to the outside area where people went in and out causing a draft,[table][-],,,,,,,
c50321,s6,"When as why is this happening, he said, ""don't ask me, I am from bell services",[bell services][-],,,,,,,
c50612,s9,"TV cord do not connect with conference table, we need to move Notebook close the that plug (not user friendly)",[TV cord][-],,,,,,,
c50119,s5,Or not service at all,[service][-],,,,,,,
c800010,s3,I was extremely sick with food poisoning from something I had eaten in the hotel,[food][-],,,,,,,
c7282,s4,"Pool was ok, but needed to be more kids friendly rather than a series 5 or 6 pools",[Pool][0],,,,,,,
c4,s7,Nicely decorated,[decoration][u][+],,,,,,,
c50321,s2,"During the 4 nights stay, my room key cards spoilt twice",[room key cards][-],,,,,,,
c6156,s9,Breakfast was poor at most,[Breakfast][-],,,,,,,
c7411,s1,"Dont even think twice before going here its fabulous from Check in to hotel rooms to in house hospitality , food and Casino which to superbly huge",[Check in][+],[rooms][+],[in house hospitality][+],[food][+],[Casino][+],,,
c14654,s4,Pool is nice with great shower and sauna,[Pool][+],[shower][+],[sauna][+],,,,,
c45000025,s2,The condition of the room is unacceptable,[room][-],,,,,,,
c50268,s5,"When we arrived, there were no staff to greet us and point us to where we have to go(unlike other hotels in Cotai Central)",[staff][-],,,,,,,
c50364,s4,"The hotel feels dated with strange smell, although I think it's pretty new when compared to some other hotels in Macau",[smell][-],,,,,,,
c1340,s5,"Because of Diane, the concerige was looking for me at 1am when i arrived, greeted me by name (nice surpise) and escorted me to the check in desk",[concerige][0],[check in][0],,,,,,
c50018,s5,So we request to have the breakfast at the cafe in the next morning but not at the ballroom,[breakfast][-],[cafe][-],,,,,,
c86,s8,That was what we did and they were pretty understanding by giving us two rooms (we went with another family) beside each other,[staff][+][u][p],,,,,,,
c61,s4,Restaurant selection is nice too,[restaurant selection][+],,,,,,,
c50734,s3,When I finally get to my room the keycard was not working,[room][-],[keycard][-],,,,,,
c50244,s5,We walked around other nearby hotels but seems their check in process were more efficient and organized,[check in][0],,,,,,,
c50583,s4,"No staff acknowledged us while sitting down at the club lounge, not a smile and of course none service at all",[staff][-],[club lounge][-],[service][-],,,,,
c5047,s9,Wish i had more time to use the spa and health club facilities,[spa][0],[health club facilities][+],,,,,,
c50322,s5,There was black mould half way up the shower,[shower][-],,,,,,,
c50178,s10,Also water ran outside the shower door because of the shallow ledge,[shower door][-],[ledge][-],,,,,,
c50088,s4,Then after a tiring day out and me and my partner longed for a good night sleep,,,,,,,,
c11562,s8,We requested to have a higher level and nice view room and we sure got great view room up in the 23rd floor,[view][+],[room][+],,,,,,
c50434,s2,"Though when we arrived, it's so crowded at the concierge and I'm feeling uneasy already due to the long cue lines waiting for our reservation to be serve",[concierge][-],,,,,,,
c50189,s2,The room was spacious,[room][0],,,,,,,
c50160,s5,I will definitely be taking my visits elsewhere,,,,,,,,
c50092,s1,"I arrived on a Wednesday around 5pm and, even with SPG Gold, it cost me 30 minutes to check in",[check in][-],,,,,,,
c6143,s3,The location is perfect,[location][+],,,,,,,
c50618,s6,It took me about 1 hour to check-in queue and about 45 minutes to queue for a taxi,[check-in queue][-],[queue][-],,,,,,
c11056,s4,Breakfast is good with a huge choice,[Breakfast][+],,,,,,,
c50508,s7,some lessons on service to be given are needed to make the leap to a great hotel,[service][-],,,,,,,
c50359,s1,We used an express checkout and later found in our credit card bill that the hotel overcharged us,[express checkout][0],[overcharged][-],,,,,,
c60113,s1,very good hotel every thing pool no10 in wrold eat good  relxa i like this hotel everything was first class but staff was exceptional we've great time The hotel facilities and amenities are amazing and the staff's attention to detail is fabulous,[staff][+],[facilities][+],[amenities][+],,,,,
c2763,s4,"The bus network is not as good as the other hotels, so either leave some extra time when going to the Ferry terminal, or rely on the taxi network",[bus network][-],,,,,,,
c52,s4,"Once there, there are free shuttle buses to all the other casinos",[shuttle buses][0],,,,,,,
c2090,s4,"She was rude, moody, not friendly at all and with limited vocabulary.",[staff][-][p],,,,,,,
c60131,s4,Everything from the spectacular view from my room to the service to the amazing Italian restaurant exceeded expectations,[view][+],[room][+],[service][+],,,,,
c2090,s2,My experience was less than satisfactory,[experience][-],,,,,,,
c50158,s3,"Do not expect great service, etc, it's too large for them to manage this effectively (though not bad)",[service][-],,,,,,,
c50716,s7,And it was a relief when we were done with the check in,[check in][-],,,,,,,
c50736,s5,There was only one used sheet in the memo pad,[memo pad][-],,,,,,,
c14684,s4,We eat in the restaurant for dinner,[restaurant][+],,,,,,,
c21014,s3,"Upon arrival at 10am, was given a tag saying we can't check in yet as rooms are not ready even on a thursday morning",[check in][-],,,,,,,
c50656,s5,The staffs were not helpful at all when I asked to purchase boat tickets to get to HK airport,[staffs][-],,,,,,,
c50270,s4,Staff could be cold and unflxebile,[Staff][-],,,,,,,
c50408,s2,The check-in line was very long,[check-in line][-],,,,,,,
c6745,s4,"Once the formalities were done, I was sent to my suite and what a BIG surprise",[suite][0],,,,,,,
c50294,s4,There were several gray marks on the wall,,,,,,,,
c50035,s2,What 5 star hotel in the modern world has you wait over an hour just to check in?  ,[check in][-],,,,,,,
c50603,s4,But the housekeeping is not good,[housekeeping][-],,,,,,,
c50527,s5,"Moreover, the staff either does not understand simple English and sign language, or just does not care",[staff][-],[sign][-],,,,,,
c50190,s12,And the room didn't cleaned up properly,[room][-],,,,,,,
c60122,s7,The roof bar garden is the best roof bar in Macao,[roof bar garden][+],,,,,,,
c5745,s4,During meal time serve by Miss Jade LY and Ada Chan,[staff][0][p],,,,,,,
c50414,s5,The check in was not organized at all and took over 10 minutes leaving the waiting time aside,[check in][-],,,,,,,
c60116,s4,We had a room package that included breakfast in the room which is very good,[breakfast in the room][+],,,,,,,
c35000001,s4,"The toilet clogged, we were not treated as members, the floors and carpets are awful and the worst",[toilet][-],[floors][-],[carpets][-],,,,,
c50619,s6,Escalators were jammed pack,[Escalators][-],,,,,,,
c50213,s2,It finally took me ONE hour to check in,[check in][-],,,,,,,
c8910,s1,"This looks like a brand new property in Macau, quite huge one with the casino in the ground floor",[casino][0],,,,,,,
c96,s4, Who makes guests paying so much for rooms wait that long at check in,[check in][-],[rooms][0],,,,,,
c50319,s3,"Small, cramped, beige, scratched and dented furniture",[furniture][-],,,,,,,
c50114,s3,Checking in and checking out is the worst experience one can ever imagine! ,[Checking in][-],[checking out][-],,,,,,
c50137,s4,"rooms are ok and when you are in macau, you are hardly in the room",[rooms][0],[room][0],,,,,,
c14755,s2,Room is spacious with big comfortable king bed,[room][0],[bed][0],,,,,,
c50296,s5,"Had one not been so persistent, the check-in counter staff would have fobbed you off that all the managers were too busy to see you",[check-in counter staff][-],[managers][-],,,,,,
c50110,s6,"I had to raise my voice and showed email confirmation before allowed in  -  Departure time, submitted my luggage ticket and waited in queue but bags did not arrive",[queue][-],,,,,,,
c50611,s3,but that little personal touch we have so come to expect from the Starwood Group was just missing,[personal touch][-],,,,,,,
c38,s2,The ambience is goodd but the Gondola ride is not worth the money spent,[ambience][+],[price][-][u],,,,,,
c7482,s4,Breakfast was excellent,[Breakfast][+],,,,,,,
c50001,s3,Security personnel are making fun of the guests,[Security personnel][-],,,,,,,
c50145,s7,"When we sat down they did not offer any water, but made sure we did not bring any drinks",[water][-],,,,,,,
c50231,s2,Noisy rooms farrrrrrr too long waiting time @ check In,[rooms][-],[check In][-],,,,,,
c18604,s5,Actually we didn't face any major problems but its nessesory for us wi fi is not free,[wi fi][-],,,,,,,
c5653,s2,The only thing bad is there club lounge is under repair so if you choose the club  room you cannot enjoy fully the benefit of the club lounge,[club lounge][0],,,,,,,
c17433,s2,i'd recevied mineral water when check in and free premium wifi access in room,[check-in service][+],[wifi access][+],,,,,,
c50015,s9,We did get the free breakfast as the platinum benefit on the first floor restaurant,[breakfast][+],,,,,,,
c50220,s2,Booked the family suite as it featured a bunk bed for the kids,[family suite][0],,,,,,,
c50643,s3,There is a massage room but they don't offer in room massage service,[massage room][-],[room massage service][-],,,,,,
c50102,s6,Our overall experience however was poor,[experience][-],,,,,,,
